Country Name,Country Code,Year,Adjusted savings: net forest depletion (% of GNI),Adjusted savings: net forest depletion (current US$),Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (annual % growth)","Agriculture, forestry, and fishing, value added (constant 2015 US$)","Agriculture, forestry, and fishing, value added (constant LCU)","Agriculture, forestry, and fishing, value added (current LCU)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),CO2 emissions (kg per 2015 US$ of GDP),CO2 emissions (kg per 2021 PPP $ of GDP),CO2 emissions (kg per PPP $ of GDP),CO2 emissions (kt),CO2 emissions (metric tons per capita),"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (% of total),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from manufacturing industries and construction (% of total fuel combustion),"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),CO2 emissions from solid fuel consumption (% of total),CO2 emissions from solid fuel consumption (kt),CO2 emissions from transport (% of total fuel combustion),CO2 intensity (kg per kg of oil equivalent energy use),Cereal production (metric tons),Cereal yield (kg per hectare),Combustible renewables and waste (% of total energy),"Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Energy related methane emissions (% of total),Fertilizer consumption (kilograms per hectare of arable land),Food exports (% of merchandise exports),Food imports (% of merchandise imports),Food production index (2014-2016 = 100),"Food, beverages and tobacco (% of value added in manufacturing)",Forest area (% of land area),Forest area (sq. km),Forest rents (% of GDP),GHG net emissions/removals by LUCF (Mt of CO2 equivalent),HFC gas emissions (thousand metric tons of CO2 equivalent),Land under cereal production (hectares),Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Methane emissions (% change from 1990),Methane emissions (kt of CO2 equivalent),Methane emissions in energy sector (thousand metric tons of CO2 equivalent),Nitrous oxide emissions (thousand metric tons of CO2 equivalent),Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",PFC gas emissions (thousand metric tons of CO2 equivalent),Prevalence of moderate or severe food insecurity in the population (%),Prevalence of severe food insecurity in the population (%),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)",SF6 gas emissions (thousand metric tons of CO2 equivalent),Total greenhouse gas emissions (kt of CO2 equivalent),"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Women who believe a husband is justified in beating his wife when she burns the food (%)
Ghana,GHA,1978,6.11919030645463,223601407.742665,,52.298496967566145,119000.0,49.358359013526176,,72.41637540265803,,6.3370224762798895,1.770489655940868,60.71190317354427,,,,1274100.0,2223560209.4240837,,59.822910902,28.9845047039,11.192584394,1.5903190320132012,0.4818666667,8.350180188098797,0.1702016351898151,1900000.0,1187.0,,,,,,5.533596837944665,0.0,0.0,91.35802469135804,2713.58,16.600790513833992,4.347826086956521,19.367588932806328,0.1234567901234567,3.667,54.15019762845851,0.7658736083059565,540000.0,837.2,69.76427934363636,,0.0,0.0,22.57127172601259,10.0,76.66505609765414,11.658838410630183,20.11,35.48970821081203,,,6.10519425505324,,,645000.0,2.1005521651,,,,,,9317.673030700682,,,,,,2714.2681822375785,30.3,,,22.54431586416502,
Ghana,GHA,1979,5.43915219841292,217899255.37887,,52.298496967566145,119000.0,49.62924813244427,,73.09092145677928,,4.640518950301641,1.2101708695516415,59.967401318120615,,,,1692400.0,2410826210.8262105,,60.4042806183,28.5374554102,11.0582639715,1.6653465346534655,0.5046,8.350180188098797,0.1649924993541412,1900000.0,1187.0,,,,,,5.882352941176471,0.0,0.0,94.75862068965516,2519.229,16.7420814479638,4.524886877828057,20.814479638009047,0.1379310344827586,3.667,52.03619909502262,0.6800408959455512,780000.0,844.2,70.96502972041478,,0.0,0.0,21.991003284715045,9.736842105263158,81.92358386205004,9.762716124860692,20.88,34.44686287498817,,,5.4200721875121,,,924000.0,2.1996512642,,,,,,10262.806932525633,,,,,,2631.196173910778,30.3,,,20.98721232794512,
Ghana,GHA,1980,5.43481860565965,240564014.422715,,52.298496967566145,119000.0,52.61151875341166,,74.59369238601029,,3.5746473475541025,1.263079822338019,57.92028376738541,,,,2482000.0,2574688796.680498,,60.9355246523,28.1289506953,10.9355246523,1.7403740372937293,0.5273333333,8.350180188098797,0.1601315303534372,1900000.0,1187.0,,,,,,5.936073059360731,0.0,0.0,93.98280802292264,2405.552,16.894977168949772,4.566210045662098,14.611872146118724,0.1432664756446991,3.667,57.534246575342465,0.6361578893474199,674000.0,717.8,70.86708110101813,,0.0,0.0,19.475916650232513,6.315789473684211,78.42299310280539,10.092930153256766,20.96,37.13615583044585,,,5.41173597273167,,,939000.0,2.2987503633,,,,,,12456.05565048218,,,,,,2553.6765103732364,30.3,,,20.17718199128121,
Ghana,GHA,1981,4.98283001008554,209753955.276068,,52.298496967566145,119000.0,49.52688347644,,73.14792860142796,,5.882175297256431,1.2195045905918098,53.084294880621265,,,,3855300.0,2241453488.372093,,61.4228578354,27.7542116107,10.8229305539,1.8154015402640264,0.5500666667,8.350180188098797,0.1555724410789849,1900000.0,1187.0,,,,,,4.797047970479705,0.0,0.0,93.26113116726836,2841.925,17.712177121771216,4.797047970479704,18.081180811808117,0.1203369434416365,3.667,54.61254612546126,0.7239049112495335,725000.0,860.0,69.31017206560685,,0.0,0.0,22.090222710914663,15.263157894736842,51.33155905807081,8.81584589603143,20.72,41.41989566842283,,,4.96759871189702,,,843000.0,2.3978494624,,,,,,10586.044226531976,,,,,,2480.9710340490756,30.3,,,18.665684378138845,
Ghana,GHA,1982,7.30858513389561,294206378.037013,,53.14230464973192,120920.0,49.730152618267155,,74.20712769356385,,2.4534318826798533,0.8613371469050526,57.341152791754865,,,,4957200.0,2314285714.2857146,,61.8715083799,27.4092178771,10.719273743,1.8904290429042905,0.5728,9.229146523688144,0.1668656340703391,2100000.0,1187.0,,,,,,5.194805194805195,0.0,0.0,95.06024096385542,2893.263,11.688311688311687,5.194805194805193,19.48051948051948,0.1204819277108433,3.667,58.44155844155844,0.7032900352475718,628000.0,764.0,69.14023560924414,,0.0,0.0,21.517545978547258,12.904761904761903,61.61771276182865,11.162767187502164,19.33,46.68267718786631,,,7.2895635881052,,,822000.0,2.4969485615,,,,,,12097.171185379026,,,,,,2407.6327201577496,30.3,,,16.683823198099354,
Ghana,GHA,1983,5.5512194376325,223221186.213222,,53.10714599630833,120840.0,46.78533079000074,,73.32943167646535,,3.493439745802348,2.364615460484063,59.73059911540008,,,,10992700.0,2423434744.2680774,,62.2859061905,27.0905630807,10.6235307288,1.9654565455445543,0.5955333333,9.229146523688144,0.1617358912968453,2100000.0,1187.0,,,,,,4.0,0.0,0.0,95.88766298896692,3505.652,10.0,4.666666666666665,14.666666666666666,0.1003009027081243,3.667,66.66666666666666,0.9957674424812046,432000.0,517.4,83.65293137292018,,0.0,0.0,23.914005738631968,10.19047619047619,63.238516569308814,14.663707397259218,19.42,53.30417094201725,,,5.501751393654,,,835000.0,2.5960476606,,,,,,10794.66010910034,,,,,,2333.6178601401975,30.3,,,15.314609813397045,
Ghana,GHA,1984,4.65315716366952,203086938.171892,,53.950953678474114,122760.0,46.833512367422344,,72.72330791862089,,2.8780773046095933,2.008955777599141,49.242869445337654,,,,13323200.0,2172733202.870189,,62.6698296312,26.7953418158,10.5348285529,2.040484048514851,0.6182666667,10.108112859277488,0.1723816556838316,2300000.0,1187.0,,,,,,4.972375690607735,0.0,0.0,95.3125,2460.557,17.67955801104972,4.972375690607735,17.127071823204425,0.1420454545454545,3.667,54.696132596685075,0.6578756845205407,1072000.0,840.1,80.99769195307861,,0.0,0.0,24.26812404655253,3.652173913043478,89.59822403228594,7.717260803940647,24.68,63.76426246540136,,,4.60276649210359,,,1276000.0,2.6951467597,,,,,,10739.585168914791,,,,,,2270.940942269608,30.3,,,16.02714602659121,
Ghana,GHA,1985,3.54102368404054,156689205.656005,,54.35527819284521,123680.0,44.69609416621975,,71.56217318908175,,,,44.892551479676314,,,,15400300.0,2022098214.285714,,63.0265210608,26.5210608424,10.4524180967,2.1155115511551155,0.641,10.547596027072164,0.1758055906617344,2400000.0,1187.0,,,,,,5.2631578947368425,0.0,0.0,94.48732083792724,3142.619,8.61244019138756,5.263157894736843,20.095693779904305,0.1102535832414553,3.667,60.76555023923446,0.7642039051045666,921000.0,890.7,75.71892934172847,,0.0,0.0,25.83083272852575,5.208333333333333,,,24.6,45.76352934648529,,,3.47862574506399,,,1034000.0,2.7942458588,,,,,,9861.18599899292,,,,,,2219.5455821043975,30.3,,,16.245836286323915,
Ghana,GHA,1986,4.31383320280334,241629782.452593,,54.32011953942164,123600.0,44.51029058030449,,71.60024426281312,,,,47.77538996427405,,,,24432000.0,2740242261.103634,,63.358778626,26.2655685014,10.3756528726,2.1905390537953795,0.6637333333,10.547596027072164,0.1717760252487853,2400000.0,1187.0,,,,,,4.4843049327354265,0.0,0.0,96.26955475330928,2933.6,11.210762331838566,5.3811659192825125,17.937219730941703,0.1203369434416365,3.667,60.986547085201806,0.673327071320001,866700.0,984.8,75.50715347743918,,0.0,0.0,25.74627755876715,3.1666666666666665,,,26.43,39.53315147102517,,,4.21868969341933,,,880100.0,2.8933449579,,,,,,10226.497599334722,,,,,,2168.6723187659154,30.3,,,16.50512234615032,
Ghana,GHA,1987,4.73496280722153,233753840.071557,,54.724444053792745,124520.0,45.109225014066,,72.14880108340637,,,,50.60053619302949,,,,37748000.0,2567891156.462585,,63.6690298145,26.0269981548,10.3039720307,2.2655665567656764,0.6864666667,10.987079194866835,0.1746933607438862,2500000.0,1187.0,,,,,,2.586206896551724,0.0,0.0,95.64732142857144,3142.619,12.06896551724138,5.1724137931034475,20.258620689655174,0.2232142857142857,7.334,59.48275862068966,0.6698720556019381,1057400.0,938.6,72.29923759369524,,0.0,0.0,25.218897674921735,4.3544,,,26.85,38.906618635029375,,,4.60614135261648,,,1126600.0,2.992444057,,,,,,10615.891102294916,,,,,,2117.2835322159017,30.3,,,16.723726867311296,
Ghana,GHA,1988,4.96423723018425,251521427.945035,,55.12876856816384,125440.0,42.43671287681719,,71.43502378678778,,,,49.61301222607392,,,,52153000.0,2578767800.6329117,,63.9593908629,25.8037225042,10.2368866328,2.3405940594059405,0.7092,11.42656236266151,0.1772121891723761,2600000.0,1187.0,,,,,,3.3472803347280333,0.0,0.0,92.87991498405952,3204.958,11.715481171548117,5.020920502092049,19.24686192468619,0.2125398512221041,7.334,60.66945606694561,0.7189494971214075,1146000.0,1095.8,76.62189597063735,,0.0,0.0,26.936855003286087,4.867307692307692,,,27.93,,,,4.83895965564789,,,1045800.0,3.0915431561,,,,,,10058.3215612793,,,,,,2065.2035892011527,30.3,,,17.09871775059854,
Ghana,GHA,1989,4.96360170864288,254826392.643176,,55.09360991474026,125360.0,44.397908472167984,,72.51122599704578,,,,48.96748126958949,,,,69397400.0,2571702797.850658,,64.2317150924,25.5943164223,10.1739684853,2.4156215620462045,0.7319333333,11.42656236266151,0.1727293907761309,2600000.0,1187.0,,,,,,3.0303030303030303,0.0,0.0,91.33771929824562,3054.611,11.363636363636363,4.924242424242423,18.560606060606062,0.219298245614035,7.334,62.12121212121211,0.6462433178640663,1183700.0,1012.9,73.73970819665034,,0.0,0.0,25.47838665668571,3.2615384615384615,,,30.29,,,,4.85220546506562,,,1168600.0,3.1906422552,,,,,,10835.02982666016,,,,,,2012.9617463526029,30.3,,,17.410252896863753,
Ghana,GHA,1990,6.19284358068834,357746051.569863,,55.49793442911136,126280.0,60.068259385665534,3478.44,90.22346368715084,3169.0214,,,44.8476174659294,,,,86142900.0,2641123988.2266374,,64.4876325088,25.3975265018,10.1148409894,2.490649065016502,0.7546666667,11.866045530456184,0.1747914252764714,2700000.0,1187.0,0.1911471795392832,0.0586903030763615,0.1034332921072053,2516.9,0.16293797714013,2.755905511811024,0.0,0.0,125.78204301075267,3509.319,11.811023622047244,4.724409448818898,17.322834645669293,0.2628673835125448,7.334,63.779527559055126,0.527307238491992,843800.0,989.2,57.415593514536766,,0.0,0.0,29.01023890784983,4.814814814814815,,,24.93,,43.61545222817966,99242.6,6.07463799548996,,0.0,853000.0,3.2897413543,,4969.69,857.5,3447.5614,180.2,237.6724548339807,596.1999999999999,,,100.0,80.6,1961.5482169915133,30.3,0.0,11517.41337,17.44788936400015,
Ghana,GHA,1991,4.72856002865777,306168351.155555,,55.902258943482465,127200.0,58.879999999999995,3632.38,89.67391304347827,3244.4154,,,45.51047587896993,,,,110478000.0,3005141038.5441885,,64.7285824543,25.212245948,10.0591715976,2.5656765676567654,0.7774,12.305528698250855,0.1767289503669997,2800000.0,1187.0,0.1628240543994777,0.0499939006364643,0.0852249747351977,2257.2,0.1424687809887113,3.508771929824562,0.0,0.0,152.12320312499995,3894.354,12.719298245614036,4.8245614035087705,13.157894736842104,0.2864843749999999,7.334,65.78947368421053,0.4675717101581416,1436200.0,1220.8,57.60311782660981,,0.0,0.0,30.4,2.857142857142857,,,35.83,,43.14272215874132,98166.95,4.64134324348933,,,1176400.0,3.3888404534,-10.2214336910326,5194.88,887.0,3527.2354,181.5,237.7499389648401,,,,100.0,82.9,1912.4597129000329,30.3,,11566.91355,17.83228270408258,
Ghana,GHA,1992,6.03848829431063,380889878.138793,,55.902258943482465,127200.0,56.4945226917058,3562.7125,88.8586956521739,3207.3442,8.444341609063214,1.1273927201998175,44.77905721803505,,,,125510100.0,2873070848.1172028,,64.9558406932,25.037493751,10.0066655557,2.6407040702970295,0.8001333333,12.305528698250855,0.1723973601531085,2800000.0,1187.0,0.1845476952923137,0.0566639811000924,0.0944432856561152,2657.6,0.1636297229796076,2.9850746268656714,0.0,0.0,105.12860389610388,3237.961,12.686567164179104,5.223880597014925,12.313432835820894,0.2381168831168831,7.334,66.7910447761194,0.5431461742141354,1254200.0,1042.1,57.44388003876089,,0.0,0.0,32.863849765258216,3.607142857142857,29.281008475596053,11.189091910096122,35.34,,42.66999208930298,97091.3,5.93850516868046,,,1203500.0,3.4879395525,1.58592354051625,5166.1125,917.9,3504.3442,192.7,297.7108764648401,,,,100.0,81.0,1865.5857187997103,30.3,,11984.99103,17.99776702967279,
Ghana,GHA,1993,7.07957850526929,414434598.65954,,56.2538454777182,128000.0,53.94932935916542,3578.275,87.96791443850267,3228.234,,,36.93086438883294,,,,143000000.0,2204374836.213408,,65.1705420076,24.8723973102,9.9570606822,2.715731573267327,0.8228666667,12.305528698250855,0.1682325006805906,2800000.0,1187.0,0.1785874755740831,0.0548339404868446,0.0892769569514867,2696.5,0.1620139064590045,2.941176470588235,0.0,0.0,119.55109717868338,3813.68,12.867647058823527,5.51470588235294,12.132352941176467,0.2299059561128526,7.334,66.17647058823529,0.5368790463681732,1644700.0,1340.2,56.63202141861285,,0.0,0.0,35.46944858420268,2.702857142857143,,,38.08,35.57146043749035,42.19726201986463,96015.65,6.9463096131309,,,1227200.0,3.5870386516,2.03527695615744,5237.725,947.7,3536.194,197.7,316.0887966156006,,,,99.6515127514652,81.3,1820.5159895078195,30.3,,12131.68951,18.34931923053071,
Ghana,GHA,1994,9.77592199420396,521402174.094611,,56.69332864551288,129000.0,52.06847360912982,3606.88,87.0026525198939,3226.7142,,,37.790585975024015,,,,196700000.0,2058220324.7949104,,65.3736991485,24.7161778619,9.9101229896,2.790759075907591,0.8456,12.305528698250855,0.1643110139902613,2800000.0,1187.0,0.1868655372596585,0.0573756570341787,0.0914623081947846,2914.6,0.1710360290628627,3.741496598639456,0.0,0.0,131.10054913294798,4536.079,13.945578231292515,5.78231292517007,12.925170068027212,0.2119653179190751,7.334,63.94557823129251,0.5596288593162597,1593915.0,1327.5,56.2409373686348,,0.0,0.0,36.66191155492154,2.75,,,37.07,,41.7245319504263,94940.0,9.57657019086354,,,1200700.0,3.6861377507,5.76222251385539,5413.88,1013.5,3544.1542,204.2,229.27972602844056,,,,99.5417348608838,80.6,1778.0799013946132,30.3,,12408.24089,18.445259621691296,
